dataset,baseline,poison_frac,trusted_poison,scoring,realized_error,err_lo,err_hi,human_cost,applied_contamination,thm2_bound,within_thm2_bound,backend
beers,CARE,0.0,True,errors,0.02537499999999999,0.024062499999999976,0.026749999999999996,0.20079920079920083,0.0,0.2,True,baran:csvs/baran_beers_mapped.csv
beers,LLMOnly,0.0,True,errors,0.11843156843156843,0.11593406593406592,0.12062937062937062,0.0,0.0,,,baran:csvs/baran_beers_mapped.csv
beers,CARE,0.05,True,errors,0.07187500000000002,0.06762500000000002,0.07612500000000003,0.20079920079920083,0.04762500000000001,0.23810000000000003,True,baran:csvs/baran_beers_mapped.csv
beers,LLMOnly,0.05,True,errors,0.16153846153846152,0.156993006993007,0.16603396603396603,0.0,0.04760239760239761,,,baran:csvs/baran_beers_mapped.csv
beers,CARE,0.1,True,errors,0.11815023801707154,0.11192547603414313,0.12402523801707155,0.20464535464535466,0.09523030203545634,0.2761842416283651,True,baran:csvs/baran_beers_mapped.csv
beers,LLMOnly,0.1,True,errors,0.2034965034965035,0.19750249750249751,0.20889110889110882,0.0,0.0954045954045954,,,baran:csvs/baran_beers_mapped.csv
beers,CARE,0.2,True,errors,0.21543425804333555,0.2089375,0.22261527413000656,0.20464535464535466,0.1949518220617203,0.35596145764937626,True,baran:csvs/baran_beers_mapped.csv
beers,LLMOnly,0.2,True,errors,0.29180819180819184,0.286013986013986,0.2978521478521479,0.0,0.19555444555444554,,,baran:csvs/baran_beers_mapped.csv
