dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
beers_ni_inner50,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,CARE,mondrian,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,LLMOnly,-,0.05,errors,0.0,0.8166166166166166,0.1833833833833834,0.81991991991992,False,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,CARE,mondrian,0.1,errors,0.9860569715142429,0.005734767025089604,0.023070175438596494,0.017204301075268814,True,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,LLMOnly,-,0.1,errors,0.0,0.8166166166166166,0.1833833833833834,0.81991991991992,False,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,CARE,marginal,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,CARE,mondrian,0.2,errors,0.8605697151424287,0.04910394265232974,0.23271929824561405,0.05268817204301074,True,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,LLMOnly,-,0.2,errors,0.0,0.8166166166166166,0.1833833833833834,0.81991991991992,False,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
beers_ni_inner50,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner50/2/baran_beers_ni_inner50_mapped.csv
