dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
beers_ni_inner70,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,CARE,mondrian,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,LLMOnly,-,0.05,errors,0.0,0.8414491758241759,0.15855082417582417,0.8434409340659341,False,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,CARE,mondrian,0.1,errors,0.8928644939965695,0.04668587896253603,0.1815450643776824,0.05417867435158501,True,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,LLMOnly,-,0.1,errors,0.0,0.8414491758241759,0.15855082417582417,0.8434409340659341,False,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,CARE,marginal,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,CARE,mondrian,0.2,errors,0.8809605488850771,0.05072046109510088,0.20196198651134273,0.05446685878962535,True,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,LLMOnly,-,0.2,errors,0.0,0.8414491758241759,0.15855082417582417,0.8434409340659341,False,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
beers_ni_inner70,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/beers_ni_inner70/3/baran_beers_ni_inner70_mapped.csv
