dataset,baseline,poison_frac,trusted_poison,scoring,realized_error,err_lo,err_hi,human_cost,applied_contamination,thm2_bound,within_thm2_bound,backend
hospital,CARE,0.0,True,detected,0.0,0.0,0.0,1.0,0.0,0.2,True,jellyfish:csvs/jellyfish_hospital_mapped.csv
hospital,LLMOnly,0.0,True,detected,0.5846405228758169,0.5777777777777777,0.5918300653594771,0.0,0.0,,,jellyfish:csvs/jellyfish_hospital_mapped.csv
hospital,CARE,0.05,True,detected,0.0,0.0,0.0,1.0,0.0,0.2,True,jellyfish:csvs/jellyfish_hospital_mapped.csv
hospital,LLMOnly,0.05,True,detected,0.6058823529411764,0.5973856209150327,0.615032679738562,0.0,0.045098039215686274,,,jellyfish:csvs/jellyfish_hospital_mapped.csv
hospital,CARE,0.1,True,detected,0.0,0.0,0.0,1.0,0.0,0.2,True,jellyfish:csvs/jellyfish_hospital_mapped.csv
hospital,LLMOnly,0.1,True,detected,0.6303921568627451,0.6209150326797386,0.6395424836601308,0.0,0.09117647058823529,,,jellyfish:csvs/jellyfish_hospital_mapped.csv
hospital,CARE,0.2,True,detected,0.0,0.0,0.0,1.0,0.0,0.2,True,jellyfish:csvs/jellyfish_hospital_mapped.csv
hospital,LLMOnly,0.2,True,detected,0.6794117647058824,0.6709150326797386,0.6882352941176471,0.0,0.19836601307189544,,,jellyfish:csvs/jellyfish_hospital_mapped.csv
