dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
rayyan,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,CARE,mondrian,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,LLMOnly,-,0.05,errors,0.0,0.1745664739884393,0.8254335260115606,0.18294797687861272,False,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,CARE,mondrian,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,LLMOnly,-,0.1,errors,0.0,0.1745664739884393,0.8254335260115606,0.18294797687861272,False,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,CARE,marginal,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,CARE,mondrian,0.2,errors,0.8397694524495677,0.03345323741007193,0.14816000000000001,0.08345323741007192,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,LLMOnly,-,0.2,errors,0.0,0.1745664739884393,0.8254335260115606,0.18294797687861272,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
rayyan,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/2/baran_rayyan_mapped.csv
