dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
flights_ni_inner10,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,CARE,mondrian,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,LLMOnly,-,0.05,errors,0.0,0.3718360071301248,0.6281639928698752,0.37736185383244203,False,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,CARE,mondrian,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,LLMOnly,-,0.1,errors,0.0,0.3718360071301248,0.6281639928698752,0.37736185383244203,False,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,CARE,marginal,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,CARE,mondrian,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,LLMOnly,-,0.2,errors,0.0,0.3718360071301248,0.6281639928698752,0.37736185383244203,False,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
flights_ni_inner10,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner10/2/baran_flights_ni_inner10_mapped.csv
