dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
hospital,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,CARE,mondrian,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,LLMOnly,-,0.05,errors,0.0,0.09030100334448163,0.9096989966555183,0.09598662207357864,False,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,CARE,mondrian,0.1,errors,0.942,0.004597701149425282,0.08785529715762273,0.011494252873563204,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,LLMOnly,-,0.1,errors,0.0,0.09030100334448163,0.9096989966555183,0.09598662207357864,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,CARE,marginal,0.2,errors,0.0,0.09030100334448163,0.9096989966555183,0.09598662207357864,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,CARE,mondrian,0.2,errors,0.497,0.03822988505747127,0.5802945736434109,0.06644827586206899,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,LLMOnly,-,0.2,errors,0.0,0.09030100334448163,0.9096989966555183,0.09598662207357864,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
hospital,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/4/baran_hospital_mapped.csv
