dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
tax,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,CARE,mondrian,0.05,errors,0.27948414771633623,0.013507995267717444,0.8262442064887325,0.013626302331794071,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,LLMOnly,-,0.05,errors,0.0,0.11594483858549194,0.8840551614145081,0.11627756695814773,False,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,CARE,mondrian,0.1,errors,0.2718948497264003,0.013408651082346967,0.8313637504470588,0.013529826979006575,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,LLMOnly,-,0.1,errors,0.0,0.11594483858549194,0.8840551614145081,0.11627756695814773,False,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,CARE,marginal,0.2,errors,0.0,0.11594483858549194,0.8840551614145081,0.11627756695814773,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,CARE,mondrian,0.2,errors,0.2712349107707537,0.013407916084971504,0.831800540798473,0.013530543712032606,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,LLMOnly,-,0.2,errors,0.0,0.11594483858549194,0.8840551614145081,0.11627756695814773,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
tax,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_tax/2/baran_tax_mapped.csv
