dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
flights_ni_inner30,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,CARE,mondrian,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,LLMOnly,-,0.05,errors,0.0,0.852153110047847,0.14784688995215312,0.8574162679425837,False,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,CARE,mondrian,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,LLMOnly,-,0.1,errors,0.0,0.852153110047847,0.14784688995215312,0.8574162679425837,False,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,CARE,marginal,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,CARE,mondrian,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,LLMOnly,-,0.2,errors,0.0,0.852153110047847,0.14784688995215312,0.8574162679425837,False,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
flights_ni_inner30,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner30/1/baran_flights_ni_inner30_mapped.csv
