dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
hospital,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,CARE,mondrian,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,LLMOnly,-,0.05,errors,0.0,0.10169491525423728,0.8983050847457626,0.10677966101694916,False,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,CARE,mondrian,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,LLMOnly,-,0.1,errors,0.0,0.10169491525423728,0.8983050847457626,0.10677966101694916,False,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,CARE,marginal,0.2,errors,0.0,0.10169491525423728,0.8983050847457626,0.10677966101694916,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,CARE,mondrian,0.2,errors,0.33513513513513515,0.08832277253329887,0.6872089911693873,0.10353032458295619,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,LLMOnly,-,0.2,errors,0.0,0.10169491525423728,0.8983050847457626,0.10677966101694916,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
hospital,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_hospital/5/baran_hospital_mapped.csv
