dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
flights_ni_inner50,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,CARE,mondrian,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,LLMOnly,-,0.05,errors,0.0,0.9452868852459015,0.05471311475409836,0.9477459016393442,False,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,CARE,mondrian,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,LLMOnly,-,0.1,errors,0.0,0.9452868852459015,0.05471311475409836,0.9477459016393442,False,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,CARE,marginal,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,CARE,mondrian,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,LLMOnly,-,0.2,errors,0.0,0.9452868852459015,0.05471311475409836,0.9477459016393442,False,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
flights_ni_inner50,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var_ni/flights_ni_inner50/3/baran_flights_ni_inner50_mapped.csv
