dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
flights,CARE,marginal,0.05,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,CARE,mondrian,0.05,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,CARE,mondrian_src,0.05,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,LLMOnly,-,0.05,detected,0.0,0.625109649122807,0.37489035087719297,0.6284539473684211,False,True,retclean:csvs/retclean_flights_mapped.csv
flights,NoOp,-,0.05,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,CARE,marginal,0.1,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,CARE,mondrian,0.1,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,CARE,mondrian_src,0.1,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,LLMOnly,-,0.1,detected,0.0,0.625109649122807,0.37489035087719297,0.6284539473684211,False,True,retclean:csvs/retclean_flights_mapped.csv
flights,NoOp,-,0.1,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,CARE,marginal,0.2,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,CARE,mondrian,0.2,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,CARE,mondrian_src,0.2,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
flights,LLMOnly,-,0.2,detected,0.0,0.625109649122807,0.37489035087719297,0.6284539473684211,False,True,retclean:csvs/retclean_flights_mapped.csv
flights,NoOp,-,0.2,detected,1.0,0.0,0.0,0.0,True,True,retclean:csvs/retclean_flights_mapped.csv
