dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
rayyan,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,CARE,mondrian,0.05,errors,0.8504347826086956,0.0023255813953488415,0.16915422885572137,0.005813953488372103,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,LLMOnly,-,0.05,errors,0.0,0.04304347826086954,0.9569565217391304,0.04739130434782607,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,CARE,marginal,0.1,errors,0.9,0.005652173913043479,0.09434782608695652,0.016956521739130436,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,CARE,mondrian,0.1,errors,0.25217391304347825,0.0063953488372093135,0.8502487562189055,0.008139534883720944,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,LLMOnly,-,0.1,errors,0.0,0.04304347826086954,0.9569565217391304,0.04739130434782607,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,CARE,marginal,0.2,errors,0.0,0.04304347826086954,0.9569565217391304,0.04739130434782607,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,CARE,mondrian,0.2,errors,0.25217391304347825,0.0063953488372093135,0.8502487562189055,0.008139534883720944,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,LLMOnly,-,0.2,errors,0.0,0.04304347826086954,0.9569565217391304,0.04739130434782607,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
rayyan,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/4/baran_rayyan_mapped.csv
