dataset,baseline,strata,alpha,scoring,human_cost,realized_error,repair_f1,err_hi,covered,on_pareto_front,backend
rayyan,CARE,marginal,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,CARE,mondrian,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,LLMOnly,-,0.05,errors,0.0,0.09415204678362575,0.9058479532163742,0.10116959064327488,False,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,NoOp,-,0.05,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,CARE,marginal,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,CARE,mondrian,0.1,errors,0.4947368421052632,0.012962962962962954,0.6093189964157706,0.01759259259259257,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,LLMOnly,-,0.1,errors,0.0,0.09415204678362575,0.9058479532163742,0.10116959064327488,False,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,NoOp,-,0.1,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,CARE,marginal,0.2,errors,0.2,0.07894736842105265,0.7210526315789474,0.10000000000000005,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,CARE,mondrian,0.2,errors,0.3684210526315789,0.012962962962962954,0.7641577060931899,0.01759259259259257,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,LLMOnly,-,0.2,errors,0.0,0.09415204678362575,0.9058479532163742,0.10116959064327488,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
rayyan,NoOp,-,0.2,errors,1.0,0.0,0.0,0.0,True,True,baran:csvs/baran_var/5/baran_rayyan_mapped.csv
